"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57"
0,0.0490999999999999,0.219866666666667,0,0,0,0,-1.35724764760425e-16,0.0207,0.0262999999999997,0,0,0.0636,0.00799999999999981,0,0,0,0,4.08,0,2.04,0,0.00139999999999952,0,0,-2.03170813506404e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0.3813,0.000899999999999965,0,0.226,0,0,0,0.00953999999999992,0,1,1,8
0,0,0,0,0,0.0709,0,0,0,2.55,0,0,0,0.0591,0,0,0.0895999999999999,0,3.06,0.0226999999999999,0,0,0,0,0,0,0,0,0,0,-5.09176034668712e-16,0,0,0,0,0,0,0,0.1027,0,0.0466,0,0,0.0355,1.02,1.02,0,0,0,0.253,0,0.169,0.169,0,3.59026,26.87,159.554
0,0,0,0,0,0,0,0,0,0.1023,-6.05765437811101e-17,0.1496,0,0,0,0.0102999999999999,0.00669999999999974,0,3.1989,0,1.69,0,-7.00411950660396e-16,-2.5951463200613e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530233333333333,1.69,0,0,0,0.134,0,0,0,0,1.285,5,27
0,0.0280999999999999,0,0,0,0,0.0553,0,0,0,0,0.5764,0,0.00799999999999977,0,0,0,0,5.81,0,1.16,-9.90180160087561e-16,0,1.16,0,0.0119999999999997,0.0459999999999993,0,-8.78463968234655e-17,0,-5.11118924961806e-16,-5.64270852265736e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2088,0,0,0.00864999999999996,0.163,0,0.21132,0,0,2.125,7,34
0,0,0.35,0,0.35,0,0.022,0,0.35,0,0,0.2981,0,0,0.000199999999999946,0,0,0,1.81902,0,3.5,0.00269999999999941,0.0147999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0.000199999999999967,0.35,0,0,0.00369999999999997,0,0,0,0,0,0.35,0,0,0,0.11034,0,0,0,0.05,2.48935,17,229.54
0,0,0.3762,0,0,1.04,0,0.0582999999999999,0,0.52,0,1.57,0,0,0,0,0,0,3.66,0,0.52,0,0,0,0,0.00229999999999985,0,0,0,0,-4.06202849134729e-16,0,0,0,-7.14706072102445e-17,0,0,-1.86135828972311e-17,0,-5.27355936696949e-17,0,0,0,0,0,0.1752,0,0,0,0,0.01284,0.09,0,0,1.466,6,47.424
0,0,0,0,0,0,0,0,0,1.02,0,0,1.02,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,-6.47121245478388e-16,0,0,0,0,0,0,0,0,0,0.00999999999999986,0,0,0,2.04,-4.03496680512205e-17,0,0,0,0,0.147,0,0.00278999999999991,1.333,4,24
0.63,0.63,0,0,0.3814,0,0,0,0,0.63,0,0.4147,0.2444,0.0251,0.63,0.3615,0.1162,0,4.45,0,0.8757,0,0,0,0,0,0,0,0,0,-4.76840789076505e-16,0,0,0,0,0.00409999999999997,0.0954999999999999,0,0,0,0,0,0,0,1.27,1.91,0,0,0,0.204,0,0.44168,0,0,1.361,31.95,49
0.0313,0,0,0,0,0,0.0829,0,0,0,0.024,0,0,0.0118999999999998,0,1.25,0,1.25,2.5,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.52415882534751e-17,0,0,0,0,0,0,0,2.77555756156289e-19,0,0,0,0,0,0.06195,0,0,0,0,4.113205,55,71
0.1,0.1369,0.62,0,0.62,0.1,0.2,0.2,0.1124,0,0.1,0.51,0,0.0108,0,0.3436,0,0.82,3.61,0.0356,0.93,0,0.1,0,0,0,0,0.00379999999999957,0,0,0.00159999999999956,0,0,0,0,0,0.2274,0,0.1058,0.0286,0.0629,0,0.2,0,0,0.41,0,0,0,0.122,0,0.157,0,0.01637,2.213,29,425
0,-1.54321000422897e-16,0,0,0,0,0,0,0,0,0,0,-1.86656246015104e-16,0,0,0,-5.23192600354605e-16,0,0,0,0,0,-7.82846010238813e-16,0,0,0,0,0,-1.13659082146e-16,0,0,0,0,-6.63982757664883e-16,-6.28663787693995e-17,-4.98212582300539e-17,0,0,-8.39606162372775e-17,0,0,0,0,0,6.25,0.3927,0,0,0,0.04992,0,0,0.00276999999999979,-9.46465128492946e-17,1,1,7
0,0,0,-8.5861873166948e-16,0,0,0.0164,0,0,0,0,0.5447,0,0,-9.11076769583019e-17,0,0,0,0,0,0,0,-5.61911628338407e-16,-1.35585986882347e-16,0,0.2497,0,0,0,0,0.1309,0.00799999999999965,0,0,0,0,0,-1.01654795692241e-17,0,0,0,0.2494,0,0,0.7638,1.47,0.00779999999999997,0.0708999999999999,0,1.066,0,0.213,0,0,1.333,3,36
0,0,0,0,0,0,0,0,-1.55431223447522e-17,0,0,0,0.0729,0.0253999999999999,0,0,0,0,0,0,0,0,0,0,0,0.1699,0,0,-1.00058850094342e-16,0,0,0,0,0,0,0.0639,0,0,0,0,0.00839999999999997,0,0,0,1.29,0,0,0.1072,0.246,0,0,0,0.246,0,1.363,4,38.27
0,0,0,0.1108,0,0,0,0,0.1661,0,0,0.6022,1.13,0,0,0,0.1784,0,1.13,0,0,0.3907,0,0.2931,2.2254,1.3158,0,0,0,0.3295,0,0,0,0,0,0,0.9223,0,0,0,0,0,0,0,1.13,0.8916,0.00819999999999999,0,0.634,0,0.211,0,0.211,0,5.22959,4,505.1
0,0.1179,0,0,0,0,0,0.253566666666667,0,0.5622,0,0,0,0.1077,0.0346,1.47,0,0,0,0,0.6122,0,0.1391,0,0,0,0,1.47,0.0233,0.1295,0,0,0,0,0,0.1855,0,0,0,0,0,0,0.0411,0,0.2406,0,0,0,0.03948,0.253,0.253,0.94271,0.12066,0,2.352,17,40
0,0,1.58,0,0.2257,0,0,0.00209999999999985,0,0,0,0,0,0,0,0,0,0,3.17,0,4.76,-8.65280069817231e-16,-4.7267745273416e-16,0,0,0,0,0,0,0,0,-5.81340531269348e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.48339282366206e-17,-1.93456362040934e-16,0,0,0,0,0.0105399999999999,0,1.23,4,35.4633333333333
0.34,0,0.69,0,0,0,0,0,0,0.0446333333333332,0,0.7579,0.074,0.0458999999999999,0,0.0662999999999999,0.00749999999999986,0,2.09,0,0,0,0,0,0.0488999999999998,0,0,0,0,0,0,-4.6899983896509e-16,0,-5.76413916597573e-16,0,0,0,0,0,0,0,0.69,0,1.39,0,0.34,0,0,0,0.374,0,0,0,0,1.775,5,71
0,-2.48412401759879e-16,0,0,0.0283999999999998,0,0,0,0,0,0,0.6,0.0332999999999998,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0.1206,-6.19782003496994e-16,0,0,0,0,0.0464999999999998,0,-7.28583859910259e-17,0,0,0,-1.30728761149612e-16,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,1.59429,5,32
0.9,0,0.9,0,0,0,0,0,0,0,0,0,0.0532,0,0,0,0,0.9,3.6,0,0,0,0,0,0,0,0,-4.41591208044656e-16,0,0,0,0,0.21,0,-6.07847105982273e-17,0,0.1422,0.0407,0,0,0.0478,0.1931,0,0.1355,0.533,0,0,0,0.00679999999999999,0,0,0,0,0.01078,1.727,8.085,19
0.1621,0,0.4,0,0,0,0.052,0,0.4,0.4,0,0,0,0,0,0,0.1473,0.1959,1.63,0.0677999999999999,0.4,0,0,0,0,0,0,0,0,0.0944999999999999,0,-5.19237430829378e-16,0,0,0,0,0,0.4,0,0,0.81,0,0,0,0,3.68,0,0,0.03391,0.14167,0,0.069,0,0,2.525,15,101
0.1954,0,0.3657,0,0.1044,0,-1.69309011255336e-17,0,0,0,0,0,0.184,0,0,0,0,0,1.6722,0,0,-9.66449142936199e-16,0,0,0,0.0678999999999999,0.4301,0,0,0,0,0,0,0,0,0,0,0.0303,0,0,1.8,0,0,0,0.9,4.5,0,0,0.145,0,0.03365,0,0,0.00433999999999999,2.638,21.98,124
0,2.4276,0,0,0,0,0,0,0,0,0,0,0,-1.67713065657438e-16,0,0,-5.71209746169643e-16,0,0,0,0,0,0,0,0.1111,0,0,0,0,0.00269999999999995,0,0,0.0442999999999999,0,0,0,0.00559999999999981,-2.00360561475321e-17,-1.33781874467331e-16,0,-4.36456426555765e-17,0,0,0,0,0,-3.64291929955129e-17,-7.61196661258623e-17,0,0,0,0,0,0,1,2.97,5
0,0.0396999999999999,0.0371999999999999,0,0,0.0228,0,0,0,0.135366666666667,0,0,0,0,0,0,0.00579999999999992,0.0200999999999999,0,0,0,0,0,0,0,0.0518,0,0,0,0.00439999999999985,0,0,0,0,0.08,0.0141,0,0,0,0,0,0.0256999999999999,0,0.0778,0.08,0,0,0,0,0.09927,0.01339,0,0.00853999999999999,0,3.84899,58.41,1310
0,0,0,-6.99718061270005e-16,0.66,0,0,0,0,0,0,0.66,0,0.0219999999999999,0,0,0.66,0,3.33,0,1.1553,-7.69245778187155e-16,0.0567999999999997,0,0.3917,0,0,0,0,0,-2.9989899452687e-16,-5.32629496063919e-16,0,-6.32549568280183e-16,0,0.0701,0,0,0,0,0,0,0,0.66,0,0,-2.84321177712599e-17,0,0,0.254,0,0,0.0134799999999999,0,1.458,7,35
1.08,0,1.08,-7.63000773673639e-16,0,0.0562,0,0,0,0.0169999999999996,-3.1710745140856e-17,0,0,0,0,0,0.00939999999999968,0,0,0,0,0,0,0,0,0,0,0,0.0421999999999999,0,-3.50275364269237e-16,0,0,0,0,0.00959999999999996,0.0935999999999999,0,0,-4.01068067645838e-17,0,0,0,0,1.08,0,0.0408,0,0.00801999999999997,0,0,0,0,0.0193999999999999,1.523,5,32
0,0,0,-6.98885394001536e-16,0,0,0,0.00389999999999994,0,0.44,0,0,0.44,0,0.000499999999999908,0.0398999999999999,0,0,3.53,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000899999999999947,0,0,0,0,0.44,0.44,0,0,0.03993,0,0,0,0,0.000559999999999962,2.063,47,97
0.0435,0.0334999999999999,0,0,0.0762,0,0,0,0,0,0,0,0,0.0248999999999999,0,0,0.0100999999999999,0.0487,0.53,0,0.1769,0,0,0,0,0,0,0,0,0,0,-4.89400187042577e-16,0,0,-6.9111383282916e-17,0,0.5503,0,0,0.00719999999999995,0,0,0.0275,0,1.06,2.65,0,0,0.03732,0.322,0,0,0,0.129,2.93352,18,182
0,0.78,0.1558,0,0,0,0,0,0,0,0.058,0.78,0,0,0.00169999999999996,0.5863,0,1.56,5.46,0,1.0507,0,0,0,0,0,0,0,0,-1.93595139919012e-16,0,0,-2.3411828031783e-16,0,0,0,0,0,0,0,0,0,0,0,0.3345,0,0,0,0,0.137,0,0.275,0.04667,0,1.625,9,76.69
0,0.0749,0,0,0,0.0296,-2.09554595897998e-17,0,0.0465,0,0,0,0.81,0,0,0,0,0,3.27,0.0051999999999999,0,0,0.00179999999999977,0,0.2792,0.0895,0,0,0,0,-2.72143418911241e-16,0,0,0,0,0,0,0.00129999999999999,0.81,0,0,0,0.1163,0,0.81,2.45,0.00189999999999998,0.00439999999999994,0,0.12898,0,0,0,0,2.829,47,187.9425
0.0614,0,0.55,0,0,0,0.0229,0,0,0,0,0.55,0.55,0,0,0,0,0,0.55,0,0,0.0118999999999995,0,0,0,0,0,0,0.00139999999999991,0,0.00549999999999951,0,0,0,0,0,0,0,0.0645,0,0.038,0.0589999999999999,0,0,0,0.55,0,0,0,0.087,0,0,0,0,2.54,47,94
0,0,0.1438,-6.7390537594747e-16,0,0,0.07175,0,0,0,0,0,0.1277,0,0,0.5562,0,0,2.53,0.0054999999999999,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145999999999999,-5.35682609381638e-17,0,0,0,0,0,1.26,0,0,0,0,0.00449999999999999,0,0,0,4.352,47,74
0,0,0,0,0,0.0239999999999999,0,0.0130999999999999,0.00189999999999999,0,0,0,0.62,0,0,0,0,0,3.75,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.87,0,0,0,0,-9.78384040450919e-18,0.10195,0,0.00202999999999998,2.704,47,88.25
0,0,0.81,0,0.3201,0,0,0,0,0.27,0.0115,0.27,0.27,0,0,0.4883,0,0,2.16,0.000599999999999924,0.54,0,0,0,-3.5527136788005e-16,0,0,0,0,0,-5.71070968291565e-16,0,-2.19685380997703e-16,0,0.00119999999999993,0,0,0,0.00749999999999995,0,0.00919999999999995,0.00109999999999976,0,0,0.54,0.27,0,0,0.045,0.091,0,0.6437,0,0,2.078,24.97,106
0.1356,0,0.78,0,0,0.78,0,0.0661,0.0788,0.78,0,0,0.78,0.0245999999999999,0,0,0.0806,0,2.0013,0,0.78,-3.5901837058816e-16,0,0.051,0,0,0,0,0,0,0,0,0.0092999999999999,0,0,0,0.1353,0,0,0.00609999999999996,0,0,0.0190999999999999,0,0,0.78,0,0.0032999999999999,0,0.12,0.0041,0.12,0,0,2.862,47,83
0,0,0.3228,0,0.2557,0,0,0,0,0,0,0,1.47,0,0,0,0.2261,0,2.94,0,2.94,0,0,0,0,0,0,0,0.0311999999999998,0,0,0,0,0,0.00239999999999993,0,0,-1.52482193538361e-17,0,0,0,0,-9.07607322631065e-17,0.0026,0.547,1.47,0,0,0,0.08047,0,0.3556,0.12482,0,4.312,47,202.48
0,0,0.2789,0,0.2713,0,0,0,0.0178,0.54,0,0,0.54,0,0.0126999999999999,0.4267,0,0,5.43,-9.10382880192628e-17,0.68195,0,0,0,0,0.0171999999999998,0,0,0,0,0,0,0,-6.66064425836055e-16,0,0.00669999999999996,0,0,0.0125,0.00319999999999996,0,0,0,0.0337,0.3513,0.54,0,0,0,0.083,0,0,0,0,2.50544,30.2533333333333,142.6275
0,0,0,0.00139999999999959,0,0.33,0,0,0,0.1279,0,0.4495,0.82,0.16,0,0,0,0,0.33,0.00229999999999992,0,0,0,0,0.2548,0,0,0,0,0.00449999999999985,0,0,0,0,-5.74540415243518e-17,0.0476,0,0,0,0,0,0.0300999999999999,0,0.0288,0.1083,0.1296,0,0,0.019,0.039,0.00246,0.059,0,0,1.632,47,191
0,0,0.1791,0,0,0.0407,0,0.0360999999999999,0.0328,0,0,0,0.118,0,0,0,0,0,1.31,0.00859999999999989,0,0,0,0,0,0,0.0505999999999993,0,0,-2.03309591384482e-16,-5.14033260401447e-16,-5.8189564278166e-16,0,0,0,0,0,0,0.0560999999999999,0,0,0,0,0,0,0.65,-3.93608756699138e-17,0.0321999999999999,0.08585,0,0,0,0,0,3.35656,47,92
0,0,0.43,0,0,0,0,-1.50573997714787e-16,0,0,0,3.94,0,0,-1.31006316905768e-16,0,-2.39530617562878e-16,0,2.63,0,1.31,-1.08621445171764e-15,0,0,0.0637999999999998,0,0,0,0,0,0,0,0,0,0,0,0.0291999999999998,0,0,0,0,0,0.00119999999999987,0.0431,0,0,0,0,0,0,0,0,0,0,1.314,5,29.74
0,0,0.21525,0,0,0.5,0,0,0,0.0463,0,0,1,0,0,0,0,0,2,0,0,0.00119999999999942,0,0,0,0,0,0,0,0,0,0,0.0247999999999999,0,0,-3.51108031537706e-17,0,0,0,0,0,0,0,0,0.213,0.5,0,0,0.00678999999999997,0.07607,0.00276999999999999,0,0,0,2.527,47,91
0,0,0,-5.58164625630297e-16,0.0748999999999999,0,0,0,0,0,0,0,1.09,0,0,0,0,0,1.1258,0,0,-7.09016179101241e-16,0,0,0,0,0.0382999999999995,-3.35287353436797e-16,0.0345999999999999,0,0,-5.4602156129846e-16,0,0,0,0.0513,0.1896,0,0.0127,0.00159999999999997,0,0,0,0,0,1.09,0,0.0474999999999999,0,0,0,0,0.01915,0,3.304,47,76
0.32,0,0.16,0,0,0.0319,0,0,0.000899999999999983,0,0,1.29,0.48,0,0,0.16,0,0.0489,2.43,0.00479999999999991,0.32,0,0,0,0,0,0,0.00889999999999957,0,0,0,0,0,0,-6.49480469405717e-17,0,0,0,0.16,0,0.0849,0,0,0,0.48,0.16,0,0,0.00766999999999999,0,0,0.082,0,0.000629999999999966,1.704,13.39,167
0.43,0,1.31,0,0,0.43,0,0,0,0,0,0,0.87,-1.36488043089855e-16,0,0,0,0,0.87,0,0,0,0,0.0681,0,0,0.0953999999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2188,0.43,0,0,0.01127,0,0,0,0,0,2.137,26.4,109
0,0,0,0.00579999999999937,0,0,0,0,0.0613,0,0.0129,0,0.97,0,0,0,0,0.0322,1.828,0.00929999999999989,0.801266666666667,0,0.00199999999999962,0.0695,0,0,0,0,0.0123999999999999,0,0,0,0,0,0,0,0,0,0.0252999999999999,0,0,0,0,0,0,0.2511,0,0,0,0.10996,0,0,0,0,3.391,47,78
0,0,0.67,0,0,0,0,0,0,0,0,1.01,0.33,0,0.00539999999999993,0,0,0,1.35,0,0.33,0,0.33,0,0,0,-9.89208714941014e-16,0,0,0,0,0,0.0290999999999999,0,0,0,0,0,0.0739,0.00089999999999996,0,0,0,0.0483,0.33,0.33,-2.80591522239249e-17,0.0199999999999999,0,0.10679,0,0.174,0.13915,0,2.071,47,116
0.15,0,0.15,0,0,0,0,0,0.07,0,0,0.07,0.15,0,0,0.07,0,0.07,3.6,0,1.3,0.0212999999999996,0.0656999999999998,0,0,0,0.106699999999999,0,0,0,0,0,0,-6.5072947030842e-16,0.00809999999999994,0,0.0273999999999999,0,0,0,0,0,0,0,0.15,0,0.00189999999999996,0,0.01477,0.123,0,0.17795,0,0,1.111,9,328
0.09,0.0616999999999999,0.54,0,0.2358,0.09,0,0,0.09,0,0,0.09,0.09,0,0.00289999999999993,0.09,0,0,0.09,0,0.09,0,0,0,0,0,0,0,-6.66133814775094e-17,0,0,0,0,0.00069999999999933,0.00539999999999993,0.0102,0,0,0,0,0,0.0415999999999999,0,0,0,0.1064,0.000499999999999977,0,0,0.017,0,0.034,0,0,1.429,47,306
0.0432,0.1556,0.38,0,0.19,0.0656,0,0,0,0.1011,0,0,0.87,0,0,0.09,0,0.0678,0.19,0.00139999999999993,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.00369999999999996,0,0,0,0,0.09,0,0,0,0,0,0,0,0.000339999999999983,1.508,47,187
0,0,0.09,0,0.3529,0,0,0.00829999999999993,0,0,0,0.47,0.66,0,0.00399999999999993,0.09,0,0,1.23,0,0.09,0,0,0,0.00639999999999972,0,0.0143999999999993,-5.90638649100583e-16,0,0,-5.67323965583455e-16,0,0,0,0,0,0,0,0,0,0,0.0371999999999999,0,0,0.37,0.09,0,0,0.01051,0.033,0,0.09731,0,0,1.536,47,192
0,0,0,-1.0305645226083e-15,0.0705999999999998,0,0.0478,0,0,0,0,0,0,0,0,0,0,0,2.68,0,1.34,0,-5.74817970999675e-16,0,0,0,0,0,-1.05748743095546e-16,0,0,0,0,0,-7.21644966006352e-17,0,0,0,0,0,0,0,0,0.0238,0.67,0.197,0,0,0,0,0,0.471,0,0,1.033,2,31
0.0746,0,1.57,-7.70217223333702e-16,0.22,0.22,0,0,0,0,0,0,0.22,0,0,0,0,0,2.02,0.00379999999999988,0.22,0,0,0.0395,0,0.00619999999999987,0,0,0,0,-5.08343367400244e-16,0,0,0,0,0,0.0727999999999999,0,0.22,-4.413136522885e-17,0,0,0,0.0466,0.89,0,0,0,0,0.12612,0,0.045,0,0,1.276,16,93.87
0,0.1904,0.66,-9.08162434143378e-16,0,0.66,0,0,0,0,0,0.4025,0,0,-1.06858966120171e-16,0,0,0,1.66,0,0.7521,0,0,0,0,0,0,-7.44682093767324e-16,0,0,-4.96269692007445e-16,0,0,0,0,0,0,0,0,0,0,0,0,0.1001,0.33,0,0,0,0.01263,0.091055,0,0,0.00880999999999988,0,1.142,4,56
0,0,0.0635999999999999,-7.76184672091063e-16,0,0,0,0.00619999999999986,0,0,0,0,0,0,0,0,0,0,0.86,0,0.154,0,0,0,0,0,0.0165999999999994,0,0.00369999999999993,0,0,0,0,0,0,0,0.24995,0,0,0,0,0.0349999999999999,0,0.0446,0,0.86,0,0,0,0,0,0,0,0,3.103,51,90
0.07998,0,0,0,0.1238,0,0,0,0,0.86,0.0176,1.72,0.86,0,0,0.1684,0,0,2.58,0,0.753366666666666,0,0.0182999999999998,0,0,0,0,0,0.000299999999999878,0,0,0,0.0256999999999998,0,0,0,0,0,0,0,0,0.1032,0.0247999999999999,0,0,0.86,0,0,0,0.321,0,0.214,0,0,3.12917,51,91
0,0,0,0,0,0,0,0,0,0,0,1.28,0.14,0,0,0,0,0.1321,3.84,0,1.155,0,0.0368999999999997,0.2465,0.0281999999999998,0,0.2042,0,0,0,0,-5.26939603062715e-16,0,0,0,0,0,0,0,0,0,0,-8.52096171399808e-17,0.0204,2.56,1.28,0,0.00199999999999987,0,0,0,0,0,0,3.772,30.3,83
0,0,0,0,0,0,0,0,0.0398,0.3079,0,0,0,0.0531999999999999,0,0,0,0,1.57,0,0.78,0,0,0.00609999999999997,0,0,0,0,0.0953,0,0,-4.98628915934773e-16,0.3069,0,0,0.0193,0,0,0.0915,-4.35762537165374e-17,0,0,0,0.78,0.78,0.43665,0.0182,0,0,0,0,0,0,0,2.848,51,94
0,0,0.1306,-6.02434768737226e-16,0,0,0,0,0.031,1.36,0.00299999999999997,0,0,0,0,0,0,0.0363999999999999,0,-1.27398092075737e-16,0.1034,0,0,-5.02375918642883e-17,0,0,0,0,0.00649999999999992,0,-4.33403313238045e-16,0,0,0,0,0,0.3498,0,0,-4.42701431069281e-17,0,0,0,0,0.3241,1.36,0,0,0.06216,0,0,0,0,0.00734999999999998,3.21328,51,81
0,0,0.1003,0,0,0,0,0,0.0207,0.75,0,0,0,0,0,0,0.0176999999999998,0,2.25,-1.34198208101566e-16,0.4243,0,0,0,0,0,0,0.0116999999999995,0,0,0,0,0,-7.49955653134293e-16,0,0,0.0872999999999999,0,0,0,0,0,0,0,0.3194,0.75,0,0,0,0,0,0,0,0,3.20104333333333,51,90
0,0,0.3536,0,0.25,0,0,0,0,0.2516,0.0165,0,0.116,0,0,0,0,0,2.0666,0,0.51,0,0,0.0181,0,0,0,0,0,0,-5.69128077998471e-16,0,0.0162999999999998,0,0,0,0,0,0,0,0.0202,0,0,0,0.76,0.25,0,0,0,0.094,0,0.047,0,0,1.884,51,147
0,0,0.48,0.0381999999999996,0.2229,0.0909,0,0,0.32,0,0,0,0.2547,0.0121999999999999,0,0,0,0.1138,2.26,0.00619999999999993,0.48,0,0,0.16,0.0178999999999998,0,0,0,0,0,-5.23747711866918e-16,0,0.0412999999999999,0,0,0,0,0,0,0.00769999999999996,0.0372,0,0,0,0.64,0.2599,0,0,0,0.086,0,0.057,0,0.00248999999999999,1.698,51,158
0,0,1.88,0,0.94,0,0.00609999999999998,0,-2.56739074444567e-17,0.0625999999999996,0,0,0,0,0,0,0,0,2.83,0,0,0,0,-8.77076189453874e-17,0,0,0.54,0.0207999999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875,0.94,0,0,0,0,0,0,0.04461,0,0,1,1,22
0.38,0,1.16,0,0,0,0,-8.96505092384814e-17,0,0.0274999999999999,0,1.16,0,0,0,0.0993999999999999,0.00619999999999988,0,1.7398,0,0,0,0.00189999999999966,0,0,0,0,0.00199999999999956,0,0.0218999999999999,0,0,0,0,0,0.00329999999999996,0,0,0,0,0.0949,0,0,0,0.77,0.38,0,0,0,0.12451,0.0011,0,0,0.00158999999999997,2,12.47,114
0,0,0,-6.39904795818325e-16,0,0,0,0,0,0,0,0,0.1204,0,0,0.5849,0,0,3.17,0,1.3027,0,0,0,0,-1.9595436384634e-16,0.0179999999999993,0,0.000499999999999886,0,0,0,-1.90264470845136e-16,0,0,0,0,0,0.0196,0,0,0,0,0.0065,0.6042,1.58,0,0,0,0.06065,0.00413999999999999,0,0,0,4.368,51,83
0,0,0.1935,0,0,0,0.021,0,0.0311,0,0,0,0,0,0.0023999999999999,0,0,0.0987,2.1971,0,0.7318,0,0,0,0,0.0444999999999999,0,0,0.00849999999999992,0.00559999999999994,0,0,0,-5.86683479575356e-16,0,0,0.67,0,0.135,0,0,0,0,0.0351,2.01,0.9095,0,0,0,0.102,0,0,0.04374,0,3.4,51,119
0.2542,0,0.76,0,0,0,0,0,0,0,0,0,0,-2.17048601314218e-16,0,0,0,0,1.8467,0,0,-1.1683709555399e-15,0,0,0,0,0.3025,0,0.0505,0,0,0,0,0,0,0,0.76,-1.47451495458029e-17,0,0,0,0,0,0,0.456166666666667,2.29,0,0.1956,0,0.12142,0,0,0,0,2.29,16,71
0,0.1012,0.53,-6.00214322687975e-16,0,0.53,0,0,0.024,0.53,0.0328,0,0.53,0,0,0.2164,0.1197,0.2164,2.15,0,1.1401,0,0,0,0,0,0,0,0.00599999999999992,0.0106999999999998,0,-5.75650638268144e-16,0,0,0,0,0,0,0,0,0,0,0.00719999999999994,0,1.07,0,0,0,0,0.101,0,0,0.16778,0.00656999999999999,2.35668,16,187.56
2.32,0,0,0,0,0.0269999999999999,0,0,0,0,0,0.77,0,0.00799999999999979,0,0,0.00469999999999969,0.0224999999999999,4.65,0,0,0,0,0,0,0,0,0,0,0,0,-6.08194050677469e-16,0,0,0,0,0.00289999999999974,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0.159,0,0,1.540688,4,35
0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0.0282,2.15,0,0.71,0,0,0,0,0,0,0,0,0,-5.54695178678344e-16,0,0,0,0,0,0,0,0,0,0,0.0304999999999998,0,0.0028,0.71,0.71,0,0,0,0,0,0,0,0,2.939,51,97
0,0,0,0,0.64,0.0432,0,0,0,0,0,0.3096,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0.0327999999999999,0,0,0,0,0,0,0.0618999999999999,0,0,0,0.3962,0,1.29,0,0,0,0,0.0548,0.4477,1.94,-4.1364481284667e-17,0,0,0.12835,0.01144,0.188,0,0,2.22624,15.75,137
0,0,0.27,0,0,0,0.0154,0.0315,0.0338,0.55,0,0.2166,0.1554,0,0.00719999999999994,0,0,0,1.4151,0,0.27,0.0192999999999996,0,0,0,0,0,0,0,0,0,-5.63368796058228e-16,0,0,-6.35602681597902e-17,0.0135,0,0,0,0,0,0.0456999999999999,0,0,0.27,0.27,-2.45983788893511e-17,0.0269999999999999,0,0,0,0.048,0,0,1.873,47,118
0,0,1.39,0,0,0,0,0,0,0.3007,0,0.34,0,0,0.0338,1.04,0,0.2237,4.52,0.34,0,0.0456999999999996,0,0.0414,0,0,0,0,0,0,-4.26186863577982e-16,0,0,0,0,0.0301,0,0,0,0,0,0,0,0,1.04,0.34,0.00869999999999998,0,0,0.122,0,0,0,0,1.963,47,108
0.0306,0,0.6,-8.2350792851571e-16,0,0,0,0,0,0.12145,0,0,0,-2.20726215083289e-16,0,0.334,0,0,2.7107,0,1.2,0,0,0,0,0,0,0,-1.25038868148408e-16,0,0,0,0,0,-5.73152636462737e-17,0,0,0,0,0,0,0,0,0,0.324358333333333,0,-4.10001893547118e-17,0,0.00582999999999996,0,0,0.817,0,0,1.857,15,39
0,2.12,0,0,0,0,0.1694,0,0,0,0,0.3966,0,0,0,0,0.0541999999999999,0,1.9611,0,2.12,0.0880999999999995,0,0.0356,0,0,0.4443,0.0448999999999997,0,0,0,0.0132999999999995,0.0412,0,0,0,0.319266666666667,0,0,0.0147,0,0.114,0,0,0,2.12,0,0,0,0,0,0,0,0,4.117,47,70
